,Unnamed: 0.1,field_1,Unnamed: 0,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,example_for,start_location,distance_start_centroid,distance_start_cinema,geometry
14,14,4,0.0,Kinowelt Alfeld,"Kinowelt Alfeld_Alfeld(Leine),Dr.-Jansen-Str._15.csv",805.1,566.8,178.3,0,"Kinowelt Alfeld_Alfeld(Leine),Dr.-Jansen-Str._18.csv",805.1,566.8,178.3,0,"Kinowelt Alfeld_Alfeld(Leine),Dr.-Jansen-Str._21.csv",805.1,566.8,178.3,0.0,664.6,1032.3,Alfeld (Leine),POINT (9.833298832298972 51.99520149047929),1139.9179612090393,985.9273107787008,
15,15,5,0.0,Kinowelt Alfeld,Kinowelt Alfeld_HoheWarte_15.csv,6826.1,3857.6,448.5,1,Kinowelt Alfeld_HoheWarte_18.csv,7467.1,3148.8,178.3,1,no routes possible to this cinema,,,,,590.6,3796.8,Alfeld (Leine),POINT (9.769293399999999 51.986781900000004),3785.3125952234377,3812.261446151101,
16,16,6,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldNeuerFriedhofH.S._15.csv,578.3,340.0,178.3,0,Kinowelt Alfeld_AlfeldNeuerFriedhofH.S._18.csv,578.3,340.0,178.3,0,Kinowelt Alfeld_AlfeldNeuerFriedhofH.S._21.csv,695.2,396.9,178.3,0.0,200.6,423.2,Alfeld (Leine),POINT (9.823092415426474 51.99234312636171),651.2567269729794,488.8413252845936,
17,17,7,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAntoniplatz_15.csv,666.1,427.8,178.3,0,Kinowelt Alfeld_AlfeldAntoniplatz_18.csv,666.1,427.8,178.3,0,Kinowelt Alfeld_AlfeldAntoniplatz_21.csv,692.6,394.3,178.3,0.0,229.8,325.3,Alfeld (Leine),POINT (9.824003479453523 51.99204197598623),612.0657041378097,444.7218643565611,
18,18,8,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAndenSteinköpfen_15.csv,4535.7,1275.3,1160.4,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_18.csv,4768.3,1650.0,898.3,0,no routes possible to this cinema,,,,,541.3,2435.5,Alfeld (Leine),POINT (9.800261342705934 51.96762784408372),2679.387936061556,2829.1381351197506,
19,19,9,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAndenSteinköpfen_15.csv,4579.3,1318.9,1160.4,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_18.csv,4811.9,1693.6,898.3,0,no routes possible to this cinema,,,,,546.8,2479.1,Alfeld (Leine),POINT (9.799187315853887 51.96553052675657),2909.562384525496,3061.580898718368,
20,20,0,0.0,Kinowelt Alfeld,Kinowelt Alfeld_SackAbzweigungSack_15.csv,849.0,81.6,407.4,0,Kinowelt Alfeld_SackAbzweigungSack_18.csv,849.0,81.6,407.4,0,Kinowelt Alfeld_SackAbzweigungSack_21.csv,2634.8,2276.5,178.3,0.0,464.1,2540.3,Alfeld (Leine),POINT (9.86630561077537 51.973950474361956),3200.2519474121195,3256.692784365767,
21,21,1,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldHannoverscheStraße_15.csv,4120.7,1323.8,576.9,0,Kinowelt Alfeld_AlfeldHannoverscheStraße_18.csv,4442.1,1323.8,898.3,0,no routes possible to this cinema,,,,,506.9,2109.2,Alfeld (Leine),POINT (9.805406135308509 51.969246544669325),2325.13290384353,2480.4802184643618,
22,22,2,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldWarzerWeg_15.csv,3743.4,1066.5,576.9,0,Kinowelt Alfeld_AlfeldWarzerWeg_18.csv,5609.0,1889.6,1379.4,0,no routes possible to this cinema,,,,,571.5,2226.7,Alfeld (Leine),POINT (9.802399230447786 51.968683161656045),2496.6470033987325,2647.853941521616,
23,23,3,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAndenSteinköpfen_15.csv,4732.3,1471.9,1160.4,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_18.csv,4964.9,1846.6,898.3,0,no routes possible to this cinema,,,,,551.3,2632.1,Alfeld (Leine),POINT (9.798678547363632 51.965196351462346),2960.2434563185047,3112.0879574699684,
24,24,4,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAndenSteinköpfen_15.csv,4147.7,887.3,1160.4,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_18.csv,4380.4,1262.1,898.3,0,no routes possible to this cinema,,,,,534.0,2047.5,Alfeld (Leine),POINT (9.806659927433508 51.970288598427544),2180.870288943215,2336.4873956244123,
25,25,5,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAndenSteinköpfen_15.csv,4120.6,860.2,1160.4,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_18.csv,4353.2,1234.9,898.3,0,no routes possible to this cinema,,,,,524.9,2020.4,Alfeld (Leine),POINT (9.806379772543456 51.969760314937915),2240.413576797572,2396.523550940616,
26,26,6,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldFöhrsterStraße_15.csv,4032.5,1235.6,576.9,0,Kinowelt Alfeld_AlfeldFöhrsterStraße_18.csv,4353.9,1235.6,898.3,0,no routes possible to this cinema,,,,,473.2,2021.1,Alfeld (Leine),POINT (9.806477480450068 51.96889136608503),2317.9981402271765,2475.7797772923886,
27,27,7,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldHannoverscheStraße_15.csv,4112.0,1315.1,576.9,0,Kinowelt Alfeld_AlfeldHannoverscheStraße_18.csv,4433.4,1315.1,898.3,0,no routes possible to this cinema,,,,,551.5,2100.6,Alfeld (Leine),POINT (9.805383776307744 51.97045565324015),2216.0293505692152,2368.908002865745,
28,28,8,0.0,Kinowelt Alfeld,Kinowelt Alfeld_HoheWarte_15.csv,6847.9,3879.4,448.5,1,Kinowelt Alfeld_HoheWarte_18.csv,7488.9,3170.6,178.3,1,no routes possible to this cinema,,,,,597.8,3818.5,Alfeld (Leine),POINT (9.769600200000001 51.98710140000001),3764.6473125190296,3790.0161152571695,
29,29,9,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAlterFriedhof_15.csv,752.0,513.7,178.3,0,Kinowelt Alfeld_AlfeldAlterFriedhof_18.csv,752.0,513.7,178.3,0,Kinowelt Alfeld_AlfeldAlterFriedhof_21.csv,752.0,513.7,178.3,0.0,383.9,1138.7,Alfeld (Leine),POINT (9.833843632220995 51.99492890257974),1135.3430958360973,984.9431069874114,
30,30,0,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldBergstraße_15.csv,1115.4,348.0,407.4,0,Kinowelt Alfeld_AlfeldBergstraße_18.csv,1115.4,348.0,407.4,0,Kinowelt Alfeld_AlfeldBergstraße_21.csv,2418.9,2060.6,178.3,0.0,421.8,2117.5,Alfeld (Leine),POINT (9.85875884569153 51.976006956071025),2634.1215305246524,2692.721632081438,
31,31,1,0.0,Kinowelt Alfeld,Kinowelt Alfeld_GodenauKolonie_15.csv,3138.6,170.1,448.5,1,Kinowelt Alfeld_GodenauKolonie_18.csv,6429.6,2111.3,178.3,1,no routes possible to this cinema,,,,,561.5,4375.2,Alfeld (Leine),POINT (9.77220954731503 52.025695066609025),5639.410199925703,5525.205729879088,
32,32,2,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAmHeitkamp_15.csv,853.3,615.0,178.3,0,Kinowelt Alfeld_AlfeldAmHeitkamp_18.csv,853.3,615.0,178.3,0,Kinowelt Alfeld_AlfeldAmHeitkamp_21.csv,853.3,615.0,178.3,0.0,389.7,1091.2,Alfeld (Leine),POINT (9.84214884551809 51.987908335771635),1227.4084768309378,1193.7168135223014,
33,33,3,0.0,Kinowelt Alfeld,"Kinowelt Alfeld_Alfeld(Leine),Gebrüder-Woge-Str._15.csv",853.1,85.7,407.4,0,"Kinowelt Alfeld_Alfeld(Leine),Gebrüder-Woge-Str._18.csv",853.1,85.7,407.4,0,"Kinowelt Alfeld_Alfeld(Leine),Gebrüder-Woge-Str._21.csv",2683.5,2325.2,178.3,0.0,448.1,2379.9,Alfeld (Leine),POINT (9.863610048581641 51.97463270161598),3000.5833159385584,3057.9796728143824,
34,34,4,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAndenSteinköpfen_15.csv,4579.3,1318.9,1160.4,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_18.csv,4811.9,1693.6,898.3,0,no routes possible to this cinema,,,,,546.8,2479.1,Alfeld (Leine),POINT (9.799187315853887 51.96553052675657),2909.562384525496,3061.580898718368,
35,35,5,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldBreslauerStraße_15.csv,6562.0,2120.4,1861.6,0,Kinowelt Alfeld_AlfeldBreslauerStraße_18.csv,6562.0,2120.4,1861.6,2,no routes possible to this cinema,,,,,538.9,2315.0,Alfeld (Leine),POINT (9.801812002594769 51.967545712678934),2622.1384180242603,2774.6039691420224,
36,36,6,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAndenSteinköpfen_15.csv,4740.6,1480.2,1160.4,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_18.csv,4973.2,1854.9,898.3,0,no routes possible to this cinema,,,,,550.3,2640.4,Alfeld (Leine),POINT (9.798734519736064 51.96530428809099),2948.3191734361662,3100.059905430539,
37,37,7,0.0,Kinowelt Alfeld,Kinowelt Alfeld_Wispenstein_15.csv,947.0,179.6,407.4,0,Kinowelt Alfeld_Wispenstein_18.csv,947.0,179.6,407.4,0,Kinowelt Alfeld_Wispenstein_21.csv,2587.4,2229.1,178.3,0.0,438.7,2286.0,Alfeld (Leine),POINT (9.861788944111325 51.97509818373783),2865.4983836230267,2923.587957207017,
38,38,8,0.0,Kinowelt Alfeld,"Kinowelt Alfeld_Alfeld(Leine),Dr.-Jansen-Str._15.csv",792.6,554.3,178.3,0,"Kinowelt Alfeld_Alfeld(Leine),Dr.-Jansen-Str._18.csv",792.6,554.3,178.3,0,"Kinowelt Alfeld_Alfeld(Leine),Dr.-Jansen-Str._21.csv",792.6,554.3,178.3,0.0,397.5,1179.4,Alfeld (Leine),POINT (9.83328615 51.995415799999996),1159.6637903288658,1004.69251898082,
39,39,9,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldFöhrsterStraße_15.csv,4045.3,1248.4,576.9,0,Kinowelt Alfeld_AlfeldFöhrsterStraße_18.csv,4366.7,1248.4,898.3,0,no routes possible to this cinema,,,,,464.2,2033.9,Alfeld (Leine),POINT (9.80828000670193 51.96829420894312),2312.717676963161,2474.177985832912,
40,40,0,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldDohnserSchule_15.csv,3919.7,1242.8,576.9,0,Kinowelt Alfeld_AlfeldDohnserSchule_18.csv,6479.2,2037.6,1861.6,2,no routes possible to this cinema,,,,,537.3,2403.0,Alfeld (Leine),POINT (9.800416889798399 51.96713858344907),2715.838704857912,2866.8178647727354,
41,41,1,0.0,Kinowelt Alfeld,"Kinowelt Alfeld_Alfeld(Leine),Dr.-Jansen-Str._15.csv",809.0,570.7,178.3,0,"Kinowelt Alfeld_Alfeld(Leine),Dr.-Jansen-Str._18.csv",809.0,570.7,178.3,0,"Kinowelt Alfeld_Alfeld(Leine),Dr.-Jansen-Str._21.csv",809.0,570.7,178.3,0.0,403.0,1195.8,Alfeld (Leine),POINT (9.833731842240603 51.9955976305105),1193.0509541960546,1039.0352002220982,
42,42,2,0.0,Kinowelt Alfeld,Kinowelt Alfeld_EimsenGasthofKnust_15.csv,450.4,212.1,178.3,0,Kinowelt Alfeld_EimsenGasthofKnust_18.csv,450.4,212.1,178.3,0,Kinowelt Alfeld_EimsenGasthofKnust_21.csv,821.7,523.4,178.3,0.0,149.9,565.0,Alfeld (Leine),POINT (9.822732232768955 51.99413867798094),852.4753594047183,689.1484280604079,
43,43,3,0.0,Kinowelt Alfeld,Kinowelt Alfeld_Langenholzen_15.csv,1070.9,303.5,407.4,0,Kinowelt Alfeld_Langenholzen_18.csv,1070.9,303.5,407.4,0,Kinowelt Alfeld_Langenholzen_21.csv,2802.2,2443.9,178.3,0.0,480.8,2736.0,Alfeld (Leine),POINT (9.86894699264437 51.972592742531155),3429.9767039450085,3488.777137116843,
44,44,4,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldBreslauerStraße_15.csv,6376.2,1934.6,1861.6,0,Kinowelt Alfeld_AlfeldBreslauerStraße_18.csv,6376.2,1934.6,1861.6,2,no routes possible to this cinema,,,,,517.8,2141.9,Alfeld (Leine),POINT (9.804633207135309 51.969336339362826),2347.198679724064,2501.014918283721,
45,45,5,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAntoniplatz_15.csv,670.3,432.0,178.3,0,Kinowelt Alfeld_AlfeldAntoniplatz_18.csv,670.3,432.0,178.3,0,Kinowelt Alfeld_AlfeldAntoniplatz_21.csv,696.9,398.6,178.3,0.0,231.3,321.0,Alfeld (Leine),POINT (9.824103972180259 51.99174909872189),579.2326243957312,411.57020121528666,
46,46,6,0.0,Kinowelt Alfeld,Kinowelt Alfeld_WarzenFriedhof_15.csv,6677.3,3708.8,448.5,1,Kinowelt Alfeld_WarzenFriedhof_18.csv,7318.3,3000.0,178.3,1,no routes possible to this cinema,,,,,551.3,3693.3,Alfeld (Leine),POINT (9.76728031429524 51.987431029776175),3924.675399709866,3948.418820975153,
47,47,7,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldHotelWaldlust_15.csv,453.5,155.2,178.3,0,Kinowelt Alfeld_AlfeldHotelWaldlust_18.csv,453.5,155.2,178.3,0,Kinowelt Alfeld_AlfeldHotelWaldlust_21.csv,453.5,155.2,178.3,0.0,263.7,803.5,Alfeld (Leine),POINT (9.820526818303623 51.98006427053932),768.636654474724,937.0481709613642,
48,48,8,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAndenSteinköpfen_15.csv,4592.6,1332.2,1160.4,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_18.csv,4825.3,1707.0,898.3,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_21.csv,2264.0,1753.3,390.7,0.0,548.5,2492.4,Alfeld (Leine),POINT (9.798996782355559 51.96541212607471),2927.93837601233,3079.879473546599,
49,49,9,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldBergstraße_15.csv,1026.1,258.7,407.4,0,Kinowelt Alfeld_AlfeldBergstraße_18.csv,1026.1,258.7,407.4,0,Kinowelt Alfeld_AlfeldBergstraße_21.csv,2549.4,2191.1,178.3,0.0,439.7,2248.0,Alfeld (Leine),POINT (9.860780474504516 51.975893805629205),2764.532295873204,2819.976137593989,
50,50,0,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldSparkasse_15.csv,453.0,214.7,178.3,0,Kinowelt Alfeld_AlfeldSparkasse_18.csv,453.0,214.7,178.3,0,Kinowelt Alfeld_AlfeldSparkasse_21.csv,795.0,496.7,178.3,0.0,158.8,538.3,Alfeld (Leine),POINT (9.8231664 51.99382205),813.9237262955987,648.9905721308401,
51,51,1,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldBreslauerStraße_15.csv,6789.4,2347.8,1861.6,0,Kinowelt Alfeld_AlfeldBreslauerStraße_18.csv,6789.4,2347.8,1861.6,2,Kinowelt Alfeld_AlfeldBreslauerStraße_21.csv,2451.6,1940.9,390.7,0.0,562.0,2680.1,Alfeld (Leine),POINT (9.797768047011502 51.96424795603202),3082.2427899827626,3234.369053648946,
52,52,2,0.0,Kinowelt Alfeld,Kinowelt Alfeld_BrüggenPosthof_15.csv,4593.1,2014.8,178.3,1,Kinowelt Alfeld_BrüggenPosthof_18.csv,5596.0,1277.7,178.3,1,no routes possible to this cinema,,,,,631.2,4292.6,Alfeld (Leine),POINT (9.764667619721639 52.00659807663078),4669.171795947161,4612.233899096235,
53,53,3,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAndenSteinköpfen_15.csv,4162.7,902.3,1160.4,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_18.csv,4395.3,1277.0,898.3,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_21.csv,1834.0,1323.3,390.7,0.0,499.6,2062.5,Alfeld (Leine),POINT (9.805782950688258 51.96904847311907),2329.0778908853563,2485.430334233105,
54,54,4,0.0,Kinowelt Alfeld,Kinowelt Alfeld_WarzenFriedhof_15.csv,6776.6,3808.1,448.5,1,Kinowelt Alfeld_WarzenFriedhof_18.csv,7417.6,3099.3,178.3,1,no routes possible to this cinema,,,,,574.1,3747.2,Alfeld (Leine),POINT (9.76827465 51.9869468),3855.433787245131,3881.530947503416,
55,55,5,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldFöhrsterStraße_15.csv,4030.1,1233.2,576.9,0,Kinowelt Alfeld_AlfeldFöhrsterStraße_18.csv,4351.5,1233.2,898.3,0,Kinowelt Alfeld_AlfeldFöhrsterStraße_21.csv,1790.2,1279.5,390.7,0.0,459.6,2018.6,Alfeld (Leine),POINT (9.808222456486645 51.96848087726282),2296.4257010821643,2457.560955863373,
56,56,6,0.0,Kinowelt Alfeld,Kinowelt Alfeld_HoheWarte_15.csv,6831.3,3862.8,448.5,1,Kinowelt Alfeld_HoheWarte_18.csv,7472.3,3154.0,178.3,1,no routes possible to this cinema,,,,,592.3,3801.9,Alfeld (Leine),POINT (9.769358577932357 51.987923555332515),3783.80515740613,3805.072957997652,
57,57,7,0.0,Kinowelt Alfeld,Kinowelt Alfeld_HoheWarte_15.csv,6847.9,3879.4,448.5,1,Kinowelt Alfeld_HoheWarte_18.csv,7488.9,3170.6,178.3,1,no routes possible to this cinema,,,,,597.8,3818.5,Alfeld (Leine),POINT (9.769600200000001 51.98710140000001),3764.6473125190296,3790.0161152571695,
58,58,8,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldDohnserSchule_15.csv,4081.7,1404.8,576.9,0,Kinowelt Alfeld_AlfeldDohnserSchule_18.csv,6770.8,2329.2,1861.6,2,Kinowelt Alfeld_AlfeldDohnserSchule_21.csv,2336.6,1825.9,390.7,0.0,577.8,2565.1,Alfeld (Leine),POINT (9.79957340592228 51.964711898311656),2967.885418378398,3121.810551221061,
59,59,9,0.0,Kinowelt Alfeld,Kinowelt Alfeld_WarzenFriedhof_15.csv,4601.8,1341.4,1160.4,0,Kinowelt Alfeld_WarzenFriedhof_18.csv,5883.9,2164.5,1379.4,0,Kinowelt Alfeld_WarzenFriedhof_21.csv,2273.1,1762.4,390.7,0.0,586.0,2501.6,Alfeld (Leine),POINT (9.803123792147892 51.965081472025936),2799.5778055589494,2957.896603323833,
60,60,0,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAndenSteinköpfen_15.csv,4156.2,895.8,1160.4,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_18.csv,4388.9,1270.6,898.3,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_21.csv,1827.6,1316.9,390.7,0.0,486.8,2056.0,Alfeld (Leine),POINT (9.805993233037455 51.9685290708432),2369.822415057043,2527.3969381516195,
61,61,1,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldDohnserSchule_15.csv,3918.3,1241.4,576.9,0,Kinowelt Alfeld_AlfeldDohnserSchule_18.csv,6480.6,2039.0,1861.6,2,Kinowelt Alfeld_AlfeldDohnserSchule_21.csv,2173.1,1662.4,390.7,0.0,537.1,2401.6,Alfeld (Leine),POINT (9.800702820725524 51.96729941815202),2689.7037309486186,2840.8341454884644,
62,62,2,0.0,Kinowelt Alfeld,"Kinowelt Alfeld_Alfeld(Leine),Dr.-Jansen-Str._15.csv",792.6,554.3,178.3,0,"Kinowelt Alfeld_Alfeld(Leine),Dr.-Jansen-Str._18.csv",792.6,554.3,178.3,0,"Kinowelt Alfeld_Alfeld(Leine),Dr.-Jansen-Str._21.csv",792.6,554.3,178.3,0.0,397.5,1179.4,Alfeld (Leine),POINT (9.83328615 51.995415799999996),1159.6637903288658,1004.69251898082,
63,63,3,0.0,Kinowelt Alfeld,Kinowelt Alfeld_Wispenstein_15.csv,935.9,168.5,407.4,0,Kinowelt Alfeld_Wispenstein_18.csv,935.9,168.5,407.4,0,Kinowelt Alfeld_Wispenstein_21.csv,2598.5,2240.2,178.3,0.0,439.8,2297.1,Alfeld (Leine),POINT (9.862250973185983 51.9752667872865),2885.756130257969,2942.099746165509,
64,64,4,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldBreslauerStraße_15.csv,6419.7,1978.1,1861.6,0,Kinowelt Alfeld_AlfeldBreslauerStraße_18.csv,6419.7,1978.1,1861.6,2,Kinowelt Alfeld_AlfeldBreslauerStraße_21.csv,1985.1,1474.4,390.7,0.0,541.7,2213.6,Alfeld (Leine),POINT (9.803766984155594 51.968971245877654),2414.8840073040465,2567.895909799465,
65,65,5,0.0,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldFöhrsterStraße_15.csv,4045.3,1248.4,576.9,0,Kinowelt Alfeld_AlfeldFöhrsterStraße_18.csv,4366.7,1248.4,898.3,0,Kinowelt Alfeld_AlfeldFöhrsterStraße_21.csv,1805.4,1294.7,390.7,0.0,464.2,2033.9,Alfeld (Leine),POINT (9.80828000670193 51.96829420894312),2312.717676963161,2474.177985832912,
66,66,6,0.0,Kinowelt Alfeld,Kinowelt Alfeld_HoheWarte_15.csv,6851.6,3883.1,448.5,1,Kinowelt Alfeld_HoheWarte_18.csv,7492.6,3174.3,178.3,1,no routes possible to this cinema,,,,,599.0,3822.2,Alfeld (Leine),POINT (9.769759005308645 51.98812275106528),3757.2909406421472,3777.53538248908,
